CustomerKey,Prefix,FirstName,LastName,BirthDate,MaritalStatus,Gender,EmailAddress,AnnualIncome,TotalChildren,EducationLevel,Occupation,HomeOwner
25132,MRS.,LINDSEY,XIE,1968-03-23,M,F,lindsey3@adventure-works.com,"$70,000 ",5,Bachelors,Professional,N
25133,MS.,KRISTINE,GUTIERREZ,1968-12-05,S,F,kristine12@adventure-works.com,"$70,000 ",0,Bachelors,Professional,Y
25136,MR.,RUBEN,DIAZ,1968-07-17,S,M,ruben26@adventure-works.com,"$80,000 ",5,Bachelors,Professional,Y
25137,MRS.,NINA,RAJE,1968-08-01,M,F,nina14@adventure-works.com,"$80,000 ",5,Bachelors,Professional,Y
25138,MR.,SETH,RUSSELL,1968-09-15,M,M,seth68@adventure-works.com,"$80,000 ",5,Bachelors,Professional,Y
25139,MR.,CARLOS,SHORT,1964-08-25,M,M,carlos0@adventure-works.com,"$60,000 ",3,Bachelors,Professional,N
25140,MRS.,TONI,LOPEZ,1964-03-29,M,F,toni17@adventure-works.com,"$60,000 ",3,Bachelors,Professional,Y
25143,MS.,DESTINY,HENDERSON,1974-04-08,S,F,destiny53@adventure-works.com,"$30,000 ",0,Partial College,Clerical,N
25147,MRS.,SAMANTHA,BROWN,1957-03-18,M,F,samantha5@adventure-works.com,"$60,000 ",2,High School,Professional,Y
25148,MR.,RYAN,SIMMONS,1957-10-06,M,M,ryan18@adventure-works.com,"$60,000 ",2,High School,Professional,N
25149,MRS.,SAMANTHA,GRIFFIN,1957-12-15,M,F,samantha43@adventure-works.com,"$60,000 ",2,High School,Professional,Y
25152,MRS.,MARIA,SANDERS,1956-08-19,S,F,maria22@adventure-works.com,"$60,000 ",2,High School,Professional,Y
25153,MR.,RYAN,COLEMAN,1965-06-24,S,M,ryan8@adventure-works.com,"$100,000 ",4,Bachelors,Management,N
25157,MRS.,DESTINY,MILLER,1964-02-16,S,F,destiny6@adventure-works.com,"$80,000 ",4,Bachelors,Management,Y
25158,MRS.,STEPHANIE,LONG,1964-03-16,M,F,stephanie37@adventure-works.com,"$90,000 ",5,Partial College,Professional,Y
25161,MRS.,ISABELLA,FLORES,1964-05-13,M,F,isabella22@adventure-works.com,"$130,000 ",3,Bachelors,Management,Y
25165,MRS.,ASHLEY,BROWN,1956-01-18,M,F,ashley4@adventure-works.com,"$70,000 ",4,Partial College,Professional,Y
25166,MR.,MIGUEL,JENKINS,1956-04-03,S,M,miguel53@adventure-works.com,"$70,000 ",4,Partial College,Professional,Y
25168,MR.,MICHEAL,HERNANDEZ,1955-04-25,M,M,micheal0@adventure-works.com,"$80,000 ",2,Partial High School,Skilled Manual,Y
25170,MR.,LOGAN,WALKER,1963-05-18,M,M,logan56@adventure-works.com,"$90,000 ",0,Partial College,Professional,Y
25173,MRS.,MELISSA,STEWART,1962-05-05,M,F,melissa44@adventure-works.com,"$80,000 ",5,Partial College,Professional,Y
25174,MRS.,MONICA,SMITH,1962-08-13,M,F,monica9@adventure-works.com,"$90,000 ",5,Partial College,Professional,Y
25177,MR.,ALBERTO,GOMEZ,1961-09-16,M,M,alberto2@adventure-works.com,"$70,000 ",5,Partial College,Professional,Y
25184,MR.,PETER,TANG,1961-03-25,S,M,peter11@adventure-works.com,"$110,000 ",1,Partial College,Professional,Y
25185,MRS.,JADE,REED,1961-07-08,S,F,jade16@adventure-works.com,"$130,000 ",1,Bachelors,Management,N
25186,MRS.,ANGELICA,COLEMAN,1955-10-03,M,F,angelica5@adventure-works.com,"$80,000 ",3,Partial College,Professional,Y
25188,MR.,KEVIN,LI,1936-01-13,M,M,kevin29@adventure-works.com,"$40,000 ",3,Partial College,Professional,Y
25192,MRS.,JANET,GILL,1960-08-01,S,F,janet19@adventure-works.com,"$90,000 ",4,High School,Professional,Y
25193,MRS.,STEPHANIE,HOWARD,1960-10-08,S,F,stephanie17@adventure-works.com,"$90,000 ",4,High School,Professional,Y
25194,MRS.,JADA,BELL,1954-06-10,S,F,jada5@adventure-works.com,"$70,000 ",3,Partial High School,Skilled Manual,Y
25196,MR.,AARON,YANG,1954-10-24,M,M,aaron27@adventure-works.com,"$60,000 ",2,High School,Professional,Y
25197,MR.,KYLE,PERRY,1954-03-08,M,M,kyle3@adventure-works.com,"$60,000 ",2,High School,Professional,Y
25198,MRS.,MICHELLE,RAMIREZ,1954-05-09,M,F,michelle8@adventure-works.com,"$60,000 ",2,Partial High School,Skilled Manual,Y
25199,MR.,KYLE,GRIFFIN,1953-04-21,M,M,kyle16@adventure-works.com,"$60,000 ",3,Graduate Degree,Management,Y
25205,MR.,JOHN,JONES,1949-09-14,S,M,john41@adventure-works.com,"$30,000 ",4,High School,Professional,Y
25210,MRS.,KATHRYN,XU,1964-11-25,M,F,kathryn4@adventure-works.com,"$60,000 ",4,Bachelors,Professional,Y
25212,MR.,ALBERTO,RUIZ,1963-07-02,M,M,alberto3@adventure-works.com,"$60,000 ",5,Bachelors,Professional,Y
25213,MS.,CHERYL,GUTIERREZ,1963-09-27,S,F,cheryl13@adventure-works.com,"$70,000 ",0,Bachelors,Professional,Y
25219,MRS.,KARLA,LAL,1967-03-20,M,F,karla9@adventure-works.com,"$90,000 ",4,Bachelors,Professional,N
25220,MRS.,EMILY,ANDERSON,1961-11-22,M,F,emily10@adventure-works.com,"$60,000 ",1,Partial College,Skilled Manual,Y
25221,MRS.,ERICA,ZHU,1961-04-17,S,F,erica14@adventure-works.com,"$60,000 ",1,Partial College,Skilled Manual,Y
25222,MRS.,TAMARA,KUMAR,1961-04-21,S,F,tamara19@adventure-works.com,"$60,000 ",1,Partial College,Skilled Manual,N
25227,MR.,JAIME,GUTIERREZ,1965-07-23,S,M,jaime49@adventure-works.com,"$80,000 ",5,Bachelors,Professional,Y
25229,MS.,AUTUMN,ZHOU,1964-03-15,S,F,autumn8@adventure-works.com,"$70,000 ",0,Bachelors,Professional,Y
25231,MRS.,OLIVIA,MOORE,1959-06-22,S,F,olivia7@adventure-works.com,"$90,000 ",1,Bachelors,Professional,N
25235,MRS.,MONIQUE,TORRES,1962-12-28,M,F,monique8@adventure-works.com,"$60,000 ",1,Partial College,Skilled Manual,Y
25242,MRS.,SUSAN,HU,1958-04-21,S,F,susan31@adventure-works.com,"$90,000 ",2,Bachelors,Management,N
25244,MR.,JAY,WEBER,1957-03-07,S,M,jay10@adventure-works.com,"$70,000 ",1,Partial College,Skilled Manual,Y
25248,MRS.,DENISE,MADAN,1960-03-19,M,F,denise9@adventure-works.com,"$70,000 ",5,Partial College,Skilled Manual,Y
25250,MR.,ANTHONY,WALKER,1957-04-11,S,M,anthony9@adventure-works.com,"$70,000 ",1,Partial College,Skilled Manual,N
25253,MR.,RYAN,MILLER,1976-01-13,M,M,ryan45@adventure-works.com,"$30,000 ",0,High School,Skilled Manual,Y
25254,MS.,KRYSTAL,SHE,1976-06-10,S,F,krystal23@adventure-works.com,"$30,000 ",0,High School,Skilled Manual,Y
25259,MR.,ETHAN,THOMAS,1979-09-22,M,M,ethan44@adventure-works.com,"$30,000 ",0,High School,Skilled Manual,N
25260,MR.,DALTON,HOWARD,1978-08-11,S,M,dalton82@adventure-works.com,"$40,000 ",0,High School,Skilled Manual,Y
25261,MR.,EDUARDO,PHILLIPS,1978-10-02,M,M,eduardo39@adventure-works.com,"$40,000 ",0,High School,Skilled Manual,Y
25264,MR.,WYATT,BRYANT,1977-04-16,S,M,wyatt68@adventure-works.com,"$40,000 ",0,High School,Skilled Manual,Y
25271,MR.,MARIO,SHAN,1943-11-28,S,M,mario8@adventure-works.com,"$40,000 ",2,Bachelors,Management,N
25277,MR.,JERMAINE,FERNANDEZ,1976-01-15,S,M,jermaine14@adventure-works.com,"$40,000 ",0,Partial College,Skilled Manual,Y
25278,MS.,BRIANNA,BUTLER,1976-12-21,M,F,brianna59@adventure-works.com,"$40,000 ",0,Partial College,Skilled Manual,Y
25281,MR.,JEREMY,ALLEN,1975-09-14,S,M,jeremy7@adventure-works.com,"$40,000 ",0,High School,Skilled Manual,N
25283,MS.,CAITLIN,HOWARD,1974-09-04,S,F,caitlin9@adventure-works.com,"$50,000 ",0,Partial College,Skilled Manual,N
25289,MS.,AMANDA,BRADLEY,1968-09-01,S,F,amanda5@adventure-works.com,"$80,000 ",0,Bachelors,Management,N
25292,MR.,EDUARDO,ADAMS,1967-05-15,S,M,eduardo30@adventure-works.com,"$120,000 ",0,Bachelors,Management,Y
25294,MS.,SHARON,SHARMA,1971-10-19,S,F,sharon16@adventure-works.com,"$130,000 ",0,Partial High School,Management,Y
25296,MRS.,CHRISTINA,STEWART,1957-01-05,M,F,christina21@adventure-works.com,"$100,000 ",2,Partial College,Professional,Y
25298,MR.,CEDRIC,HE,1980-04-25,M,M,cedric18@adventure-works.com,"$20,000 ",0,Partial High School,Manual,Y
25301,MR.,RAUL,BLACK,1980-05-19,S,M,raul18@adventure-works.com,"$20,000 ",0,Partial High School,Manual,Y
25302,MR.,MANUEL,MEHTA,1978-05-26,S,M,manuel12@adventure-works.com,"$30,000 ",0,High School,Manual,N
25303,MR.,JEREMIAH,HERNANDEZ,1973-05-28,S,M,jeremiah13@adventure-works.com,"$30,000 ",0,High School,Manual,Y
25311,MRS.,LAURA,ZHANG,1972-12-04,M,F,laura7@adventure-works.com,"$40,000 ",1,Bachelors,Skilled Manual,Y
25312,MR.,ERIK,RAMOS,1972-04-08,M,M,erik18@adventure-works.com,"$40,000 ",2,Partial College,Clerical,Y
25314,MR.,CHARLES,BELL,1971-11-04,S,M,charles62@adventure-works.com,"$10,000 ",0,Partial High School,Manual,N
25315,MR.,COLE,COX,1971-06-18,S,M,cole12@adventure-works.com,"$10,000 ",0,Partial High School,Manual,N
25326,MR.,HUNTER,SCOTT,1970-03-05,M,M,hunter41@adventure-works.com,"$40,000 ",2,Partial College,Clerical,Y
25328,MRS.,RACHEL,PRICE,1974-06-16,M,F,rachel47@adventure-works.com,"$40,000 ",3,Partial College,Clerical,Y
25330,MRS.,MADISON,GONZALES,1929-09-21,M,F,madison29@adventure-works.com,"$40,000 ",1,Graduate Degree,Skilled Manual,Y
25332,MR.,JACKSON,BRYANT,1966-07-26,M,M,jackson20@adventure-works.com,"$80,000 ",0,Graduate Degree,Skilled Manual,N
25333,MR.,ROBERT,COLEMAN,1966-07-26,S,M,robert19@adventure-works.com,"$80,000 ",0,Graduate Degree,Skilled Manual,N
25335,MR.,CESAR,RODRIGUEZ,1954-04-15,S,M,cesar19@adventure-works.com,"$20,000 ",2,Partial High School,Manual,N
25336,MR.,CHASE,COOK,1954-08-21,S,M,chase22@adventure-works.com,"$20,000 ",3,Partial High School,Clerical,Y
25338,MR.,JASON,PEREZ,1954-10-12,S,M,jason33@adventure-works.com,"$20,000 ",3,Partial High School,Clerical,Y
25341,MRS.,KAITLYN,COOK,1955-05-25,S,F,kaitlyn51@adventure-works.com,"$20,000 ",3,Partial High School,Clerical,N
25342,MR.,SETH,HILL,1955-10-07,S,M,seth30@adventure-works.com,"$20,000 ",3,Partial High School,Clerical,N
25344,MR.,THOMAS,BAKER,1955-01-25,M,M,thomas52@adventure-works.com,"$30,000 ",1,High School,Clerical,Y
25352,MR.,BRANDON,MARTINEZ,1957-02-14,M,M,brandon44@adventure-works.com,"$20,000 ",2,Partial High School,Clerical,N
25353,MRS.,CAITLIN,STEWART,1957-04-20,S,F,caitlin20@adventure-works.com,"$20,000 ",2,Partial High School,Clerical,Y
25355,MR.,RICHARD,SMITH,1957-06-03,M,M,richard40@adventure-works.com,"$20,000 ",2,Partial High School,Clerical,N
25356,MR.,JONATHAN,MILLER,1957-10-23,M,M,jonathan56@adventure-works.com,"$20,000 ",2,Partial High School,Clerical,Y
25359,MR.,ALEX,YOUNG,1957-05-27,S,M,alex47@adventure-works.com,"$30,000 ",2,High School,Skilled Manual,Y
25363,MRS.,ALEXANDRIA,GRAY,1958-02-19,M,F,alexandria29@adventure-works.com,"$30,000 ",2,High School,Skilled Manual,Y
25364,MR.,ISAAC,ROGERS,1958-07-03,M,M,isaac19@adventure-works.com,"$30,000 ",2,High School,Skilled Manual,Y
25367,MRS.,ABIGAIL,TORRES,1959-08-06,M,F,abigail18@adventure-works.com,"$40,000 ",2,Partial College,Clerical,N
25370,MRS.,ERIN,BAILEY,1959-11-21,S,F,erin20@adventure-works.com,"$40,000 ",2,Partial College,Clerical,N
25376,MRS.,ALEXIS,GRIFFIN,1972-05-06,M,F,alexis44@adventure-works.com,"$50,000 ",1,Graduate Degree,Skilled Manual,Y
25377,MRS.,LAUREN,ANDERSON,1971-02-13,M,F,lauren28@adventure-works.com,"$70,000 ",1,Graduate Degree,Skilled Manual,Y
25378,MRS.,GABRIELLA,SCOTT,1971-08-16,M,F,gabriella37@adventure-works.com,"$70,000 ",1,Graduate Degree,Skilled Manual,Y
25379,MRS.,HAILEY,YOUNG,1972-04-08,M,F,hailey63@adventure-works.com,"$50,000 ",1,Bachelors,Skilled Manual,Y
25380,MR.,SETH,GONZALES,1972-08-09,M,M,seth65@adventure-works.com,"$60,000 ",1,Graduate Degree,Skilled Manual,Y
25381,MR.,DYLAN,LI,1972-01-06,S,M,dylan26@adventure-works.com,"$60,000 ",1,Graduate Degree,Professional,N
25384,MRS.,MARIA,COOPER,1970-01-15,M,F,maria11@adventure-works.com,"$40,000 ",1,Bachelors,Skilled Manual,Y
25385,MRS.,DESTINY,TORRES,1970-04-05,M,F,destiny39@adventure-works.com,"$40,000 ",1,Bachelors,Skilled Manual,Y
25388,MR.,ERNEST,HU,1969-08-14,S,M,ernest19@adventure-works.com,"$60,000 ",2,Bachelors,Skilled Manual,N
25391,MRS.,MORGAN,MURPHY,1969-03-25,S,F,morgan53@adventure-works.com,"$60,000 ",2,Bachelors,Skilled Manual,N
25395,MRS.,PAIGE,FLORES,1971-11-03,S,F,paige11@adventure-works.com,"$60,000 ",1,Graduate Degree,Professional,Y
25397,MR.,LUCAS,BRADLEY,1971-04-28,M,M,lucas50@adventure-works.com,"$70,000 ",3,Graduate Degree,Professional,Y
25398,MR.,THOMAS,JONES,1971-06-24,S,M,thomas63@adventure-works.com,"$70,000 ",3,Graduate Degree,Professional,N
25399,MR.,JORGE,LEIT�O,1971-12-14,M,M,jorge0@adventure-works.com,"$70,000 ",3,Graduate Degree,Professional,Y
25401,MR.,GABRIEL,YOUNG,1971-04-01,M,M,gabriel46@adventure-works.com,"$80,000 ",1,Graduate Degree,Professional,N
25406,MRS.,CASEY,ANDERSEN,1968-09-22,M,F,casey14@adventure-works.com,"$70,000 ",2,Bachelors,Skilled Manual,Y
25410,MRS.,KAITLYN,WARD,1968-10-17,S,F,kaitlyn59@adventure-works.com,"$70,000 ",2,Bachelors,Skilled Manual,N
25412,MR.,MICHAEL,WILLIAMS,1970-03-12,S,M,michael34@adventure-works.com,"$60,000 ",2,Graduate Degree,Professional,Y
25415,MR.,AARON,EVANS,1970-02-25,S,M,aaron33@adventure-works.com,"$70,000 ",4,Graduate Degree,Professional,N
25416,MR.,JACK,COLEMAN,1919-06-06,M,M,jack6@adventure-works.com,"$20,000 ",3,Partial High School,Clerical,N
25421,MR.,MARCUS,LEWIS,1967-09-16,S,M,marcus22@adventure-works.com,"$50,000 ",2,Bachelors,Skilled Manual,Y
25422,MR.,ELIJAH,KING,1966-02-19,M,M,elijah46@adventure-works.com,"$80,000 ",3,Bachelors,Skilled Manual,Y
25428,MRS.,VICTORIA,JENKINS,1969-07-15,S,F,victoria54@adventure-works.com,"$70,000 ",5,Graduate Degree,Professional,Y
25431,MS.,ANN,SANCHEZ,1965-07-15,S,F,ann25@adventure-works.com,"$40,000 ",0,Bachelors,Professional,N
25432,MS.,KELLIE,GOMEZ,1965-08-11,S,F,kellie1@adventure-works.com,"$40,000 ",0,Bachelors,Professional,N
25434,MR.,GABRIEL,HILL,1965-04-08,S,M,gabriel44@adventure-works.com,"$50,000 ",3,Bachelors,Skilled Manual,N
25436,MRS.,DESTINY,ROSS,1965-07-04,S,F,destiny52@adventure-works.com,"$50,000 ",3,Bachelors,Skilled Manual,Y
25440,MR.,ANDRE,GONZALEZ,1965-04-08,M,M,andre18@adventure-works.com,"$50,000 ",3,Bachelors,Skilled Manual,Y
25443,MS.,STACEY,HUANG,1968-06-21,M,F,stacey6@adventure-works.com,"$40,000 ",0,Graduate Degree,Clerical,Y
25447,MR.,MARSHALL,LIANG,1968-02-15,M,M,marshall15@adventure-works.com,"$40,000 ",0,Bachelors,Clerical,Y
25450,MR.,DARRELL,DENG,1967-11-12,S,M,darrell12@adventure-works.com,"$20,000 ",1,Partial College,Manual,Y
25451,MR.,GEOFFREY,SUBRAM,1967-08-28,S,M,geoffrey11@adventure-works.com,"$20,000 ",1,Partial College,Manual,N
25454,MR.,TERRY,SHE,1967-04-02,S,M,terry3@adventure-works.com,"$30,000 ",1,Bachelors,Clerical,N
25455,MR.,JORGE,ZHENG,1966-07-17,M,M,jorge22@adventure-works.com,"$10,000 ",4,Partial High School,Manual,Y
25457,MR.,DARREN,SAI,1966-06-02,S,M,darren8@adventure-works.com,"$10,000 ",5,Partial High School,Manual,Y
25460,MRS.,ALISHA,ANDERSEN,1966-07-24,M,F,alisha37@adventure-works.com,"$20,000 ",2,High School,Manual,Y
25462,MR.,ANGEL,GRAY,1967-05-18,S,M,angel5@adventure-works.com,"$40,000 ",0,Bachelors,Clerical,N
25465,MRS.,MARIAH,DIAZ,1966-02-08,M,F,mariah26@adventure-works.com,"$20,000 ",2,High School,Manual,Y
25467,MR.,TROY,MADAN,1965-08-10,M,M,troy8@adventure-works.com,"$20,000 ",2,High School,Manual,Y
25470,MR.,DARREN,RAMOS,1965-03-17,M,M,darren40@adventure-works.com,"$20,000 ",2,High School,Manual,Y
25471,MR.,SPENCER,ROSS,1965-05-21,M,M,spencer5@adventure-works.com,"$20,000 ",2,High School,Manual,Y
25472,MR.,DON,MALHOTRA,1965-08-22,M,M,don5@adventure-works.com,"$30,000 ",1,Bachelors,Skilled Manual,Y
25474,MR.,JIMMY,DIAZ,1964-12-10,M,M,jimmy5@adventure-works.com,"$10,000 ",4,Partial High School,Manual,Y
25477,MRS.,HOLLY,RAMAN,1933-08-03,M,F,holly11@adventure-works.com,"$30,000 ",1,Bachelors,Skilled Manual,Y
25480,MR.,MIGUEL,THOMAS,1966-06-11,S,M,miguel10@adventure-works.com,"$40,000 ",0,Bachelors,Professional,N
25481,MR.,LUCAS,JACKSON,1966-08-27,S,M,lucas25@adventure-works.com,"$80,000 ",0,Graduate Degree,Skilled Manual,N
25489,MR.,BRAD,TANG,1965-11-03,M,M,brad4@adventure-works.com,"$40,000 ",1,Bachelors,Skilled Manual,Y
25490,MR.,ALVIN,HE,1964-11-10,M,M,alvin17@adventure-works.com,"$30,000 ",2,Partial College,Clerical,Y
25494,MR.,LEE,JIMENEZ,1963-06-03,M,M,lee3@adventure-works.com,"$30,000 ",2,Partial College,Clerical,Y
25495,MRS.,SHEENA,KENNEDY,1963-10-10,M,F,sheena6@adventure-works.com,"$30,000 ",2,Partial College,Clerical,Y
25497,MR.,MARCUS,TORRES,1963-12-01,M,M,marcus79@adventure-works.com,"$40,000 ",1,Bachelors,Skilled Manual,N
25499,MRS.,MEREDITH,SCHMIDT,1979-10-18,M,F,meredith9@adventure-works.com,"$30,000 ",3,Partial College,Clerical,Y
25502,MRS.,CARMEN,KIM,1963-01-01,M,F,carmen5@adventure-works.com,"$40,000 ",1,Bachelors,Skilled Manual,Y
25503,MR.,RICHARD,HILL,1962-02-19,S,M,richard24@adventure-works.com,"$30,000 ",1,Partial College,Clerical,N
25504,MR.,CALVIN,SUTTON,1978-10-12,S,M,calvin4@adventure-works.com,"$30,000 ",3,Partial College,Clerical,Y
25510,MR.,GRANT,KUMAR,1977-10-28,S,M,grant9@adventure-works.com,"$30,000 ",0,Partial College,Clerical,N
25512,MR.,DEVIN,CLARK,1976-08-24,S,M,devin18@adventure-works.com,"$20,000 ",0,High School,Manual,N
25513,MS.,GRACE,WALKER,1976-09-08,S,F,grace22@adventure-works.com,"$20,000 ",0,High School,Manual,Y
25514,MR.,DOMINIC,MARTINEZ,1976-07-12,S,M,dominic18@adventure-works.com,"$20,000 ",0,High School,Manual,N
25517,MS.,CHRISTINA,COOK,1976-06-17,S,F,christina20@adventure-works.com,"$20,000 ",0,High School,Manual,N
25519,MS.,MARGARET,SUN,1976-12-23,S,F,margaret19@adventure-works.com,"$20,000 ",0,High School,Manual,N
25521,MR.,DOUGLAS,SANCHEZ,1976-07-25,S,M,douglas24@adventure-works.com,"$20,000 ",0,Partial High School,Manual,Y
25523,MR.,NATHAN,THOMPSON,1975-09-22,S,M,nathan73@adventure-works.com,"$20,000 ",0,Partial High School,Manual,N
25524,MR.,SHAUN,ANAND,1974-12-03,M,M,shaun22@adventure-works.com,"$20,000 ",0,Partial High School,Manual,N
25525,MS.,HEIDI,SRINI,1975-10-19,M,F,heidi10@adventure-works.com,"$30,000 ",0,Partial College,Clerical,N
25526,MR.,ARMANDO,RUBIO,1975-11-07,S,M,armando21@adventure-works.com,"$30,000 ",0,Partial College,Clerical,N
25527,MR.,ROBERT,JOHNSON,1913-05-11,S,M,robert85@adventure-works.com,"$20,000 ",2,Partial High School,Manual,N
25528,MS.,ALEXANDRIA,BUTLER,1974-08-05,S,F,alexandria14@adventure-works.com,"$30,000 ",0,Partial College,Clerical,N
25533,MRS.,SUZANNE,HUANG,1961-07-02,S,F,suzanne7@adventure-works.com,"$10,000 ",1,Bachelors,Manual,N
25536,MRS.,REBEKAH,SAI,1936-10-26,S,F,rebekah6@adventure-works.com,"$20,000 ",1,Graduate Degree,Clerical,Y
25537,MR.,NATHAN,PHILLIPS,1936-02-07,S,M,nathan35@adventure-works.com,"$20,000 ",1,Graduate Degree,Clerical,N
25543,MR.,RAMON,CHEN,1956-09-23,M,M,ramon1@adventure-works.com,"$10,000 ",2,Partial College,Manual,Y
25549,MRS.,MALLORY,DOMINGUEZ,1941-10-27,S,F,mallory19@adventure-works.com,"$10,000 ",2,Partial College,Manual,N
25553,MR.,BRETT,SRINI,1941-02-22,M,M,brett8@adventure-works.com,"$30,000 ",1,Bachelors,Clerical,Y
25558,MR.,ZACHARY,WILSON,1980-03-15,S,M,zachary36@adventure-works.com,"$10,000 ",0,Partial College,Manual,Y
25560,MS.,DAISY,VAZQUEZ,1978-05-25,M,F,daisy9@adventure-works.com,"$10,000 ",0,Partial College,Manual,Y
25561,MR.,MICAH,ZENG,1977-02-23,S,M,micah10@adventure-works.com,"$10,000 ",0,High School,Manual,N
25563,MS.,NATASHA,SERRANO,1978-04-28,S,F,natasha16@adventure-works.com,"$20,000 ",0,Bachelors,Clerical,N
25564,MR.,FERNANDO,NELSON,1977-09-20,S,M,fernando34@adventure-works.com,"$10,000 ",1,High School,Manual,Y
25568,MS.,CHRISTY,WU,1977-09-21,M,F,christy6@adventure-works.com,"$20,000 ",0,Partial College,Manual,Y
25572,MR.,ALLEN,GONZALEZ,1943-09-03,S,M,allen17@adventure-works.com,"$30,000 ",1,Bachelors,Clerical,N
25573,MRS.,ROSA,ZHOU,1943-04-09,M,F,rosa9@adventure-works.com,"$30,000 ",1,Bachelors,Clerical,Y
25575,MR.,ELIJAH,CAMPBELL,1961-08-27,S,M,elijah35@adventure-works.com,"$30,000 ",4,Graduate Degree,Clerical,N
25577,MR.,ELIJAH,WRIGHT,1961-07-18,S,M,elijah44@adventure-works.com,"$30,000 ",3,Graduate Degree,Clerical,Y
25581,MRS.,KAYLA,BRYANT,1960-07-27,S,F,kayla42@adventure-works.com,"$20,000 ",1,Partial College,Manual,Y
25582,MR.,LEONARD,LUO,1960-06-19,M,M,leonard7@adventure-works.com,"$20,000 ",1,Partial College,Manual,N
25584,MRS.,DOMINIQUE,SURI,1959-04-17,M,F,dominique0@adventure-works.com,"$30,000 ",3,Graduate Degree,Clerical,Y
25586,MRS.,MOLLY,SUBRAM,1958-08-23,S,F,molly12@adventure-works.com,"$30,000 ",1,Graduate Degree,Clerical,Y
25590,MS.,NAOMI,GILL,1970-09-24,S,F,naomi14@adventure-works.com,"$20,000 ",0,Partial College,Manual,N
25595,MR.,LARRY,ROWE,1970-08-03,S,M,larry3@adventure-works.com,"$30,000 ",0,Bachelors,Clerical,N
25602,MR.,JERMAINE,SARA,1969-01-05,S,M,jermaine8@adventure-works.com,"$60,000 ",0,Graduate Degree,Skilled Manual,Y
25605,MRS.,ABBY,KOV�R,1952-04-22,S,F,abby3@adventure-works.com,"$20,000 ",2,Partial College,Manual,N
25606,MRS.,MEREDITH,FERNANDEZ,1952-11-09,S,F,meredith15@adventure-works.com,"$20,000 ",2,Partial College,Manual,Y
25607,MRS.,SHARON,CHANDER,1952-11-26,S,F,sharon21@adventure-works.com,"$20,000 ",2,Partial College,Manual,N
25609,MRS.,JAIME,RUIZ,1951-11-03,S,F,jaime2@adventure-works.com,"$20,000 ",2,Partial College,Manual,N
25611,MRS.,DEANNA,RODRIGUEZ,1968-11-10,S,F,deanna23@adventure-works.com,"$10,000 ",3,High School,Manual,Y
25620,MR.,ALEJANDRO,LU,1968-04-27,M,M,alejandro14@adventure-works.com,"$90,000 ",4,Bachelors,Management,Y
25621,MR.,BRANDON,FLORES,1968-01-14,M,M,brandon9@adventure-works.com,"$90,000 ",4,Bachelors,Management,Y
25625,MRS.,KRYSTAL,CAI,1964-07-18,M,F,krystal21@adventure-works.com,"$10,000 ",3,Partial High School,Manual,Y
25627,MR.,JOE,CARLSON,1964-03-24,M,M,joe42@adventure-works.com,"$20,000 ",2,High School,Manual,Y
25629,MR.,MICHEAL,SERRANO,1963-10-07,M,M,micheal12@adventure-works.com,"$10,000 ",3,Partial High School,Manual,Y
25630,MRS.,MANDY,ZENG,1963-10-14,M,F,mandy23@adventure-works.com,"$10,000 ",3,Partial High School,Manual,Y
25631,MRS.,JULIE,DENG,1963-08-08,S,F,julie5@adventure-works.com,"$20,000 ",3,High School,Manual,N
25634,MS.,LYDIA,ARUN,1966-11-25,S,F,lydia6@adventure-works.com,"$40,000 ",0,Bachelors,Professional,N
25637,MS.,RAQUEL,MORENO,1966-04-24,M,F,raquel4@adventure-works.com,"$80,000 ",0,Graduate Degree,Skilled Manual,Y
25638,MR.,DALE,TANG,1965-03-11,S,M,dale3@adventure-works.com,"$30,000 ",2,Partial College,Clerical,N
25642,MR.,JON,RAI,1965-03-12,M,M,jon14@adventure-works.com,"$40,000 ",1,Bachelors,Skilled Manual,Y
25643,MR.,SERGIO,ARUN,1964-08-19,M,M,sergio7@adventure-works.com,"$30,000 ",2,Partial College,Clerical,Y
25645,MR.,TOMMY,SHEN,1964-08-23,S,M,tommy0@adventure-works.com,"$30,000 ",2,Partial College,Clerical,Y
25647,MRS.,KAITLYN,HERNANDEZ,1964-02-09,M,F,kaitlyn16@adventure-works.com,"$40,000 ",1,Bachelors,Skilled Manual,Y
25648,MRS.,MICHELE,CARLSON,1963-06-19,M,F,michele52@adventure-works.com,"$30,000 ",2,Partial College,Clerical,Y
